batter,pitch_type,pitch_name,family,pitches,whiff,contact,slg,xwoba,exit_velo,zone_pct,pa,ba,obp,iso,bb_pct,k_pct,swstr_pct,hr
687093,ST,Sweeper,Breaking,74,0.21739130434782608,0.782608695652174,0.5833333333333334,0.35463068,80.9625,0.44594594594594594,25,0.25,0.28,0.33333333333333337,0.0,0.16,0.13513513513513514,2
687093,FS,Splitter,Offspeed,25,0.5,0.5,0.0,0.22195340000000002,76.72,0.32,5,0.0,0.2,0.0,0.0,0.6,0.28,0
687221,FF,4-Seam FB,Fastball,344,0.3488372093023256,0.6511627906976745,0.4868421052631579,0.3347330632911393,84.93168316831684,0.5145348837209303,90,0.2631578947368421,0.36666666666666664,0.22368421052631582,0.13333333333333333,0.35555555555555557,0.1744186046511628,4
687221,CH,Changeup,Offspeed,151,0.34177215189873417,0.6582278481012658,0.34210526315789475,0.2811792105263158,79.74791666666665,0.32450331125827814,40,0.23684210526315788,0.275,0.10526315789473686,0.05,0.225,0.17880794701986755,1
687221,SI,Sinker,Fastball,115,0.08571428571428572,0.9142857142857143,0.5294117647058824,0.39447213636363637,81.13333333333334,0.5739130434782609,23,0.35294117647058826,0.5217391304347826,0.1764705882352941,0.21739130434782608,0.2608695652173913,0.02608695652173913,0
687221,SL,Slider,Breaking,106,0.3,0.7,0.7419354838709677,0.39813333333333334,88.965,0.4811320754716981,32,0.3225806451612903,0.34375,0.41935483870967744,0.03125,0.21875,0.16981132075471697,4
687221,FC,Cutter,Fastball,99,0.2545454545454545,0.7454545454545455,0.2608695652173913,0.38134308000000006,83.71538461538462,0.5050505050505051,27,0.13043478260869565,0.25925925925925924,0.13043478260869565,0.1111111111111111,0.1111111111111111,0.1414141414141414,1
687221,ST,Sweeper,Breaking,72,0.48484848484848486,0.5151515151515151,0.5,0.24075000000000002,80.10833333333333,0.3611111111111111,12,0.16666666666666666,0.16666666666666666,0.33333333333333337,0.0,0.5,0.2222222222222222,1
687221,CU,Curveball,Breaking,58,0.44,0.56,0.7857142857142857,0.47359431578947364,84.79230769230769,0.3620689655172414,20,0.2857142857142857,0.5,0.5,0.25,0.3,0.1896551724137931,2
687221,FS,Splitter,Offspeed,34,0.42857142857142855,0.5714285714285714,0.2222222222222222,0.222,89.0,0.5,9,0.2222222222222222,0.2222222222222222,0.0,0.0,0.3333333333333333,0.17647058823529413,0
687231,FF,4-Seam FB,Fastball,189,0.2,0.8,0.3142857142857143,0.2842543902439024,78.15466666666667,0.4708994708994709,43,0.2571428571428571,0.36585365853658536,0.05714285714285716,0.13953488372093023,0.16279069767441862,0.10582010582010581,0
