batter,family,pitches,whiff,contact,slg,xwoba,exit_velo,zone_pct
592663,Breaking,493,0.29120879120879123,0.7087912087912087,0.4222222222222222,0.2862869270833333,82.54067796610168,0.45841784989858014
592663,Fastball,848,0.1888111888111888,0.8111888111888113,0.36538461538461536,0.34229421982758623,85.63144654088052,0.5176886792452831
592663,Offspeed,193,0.33962264150943394,0.6603773584905661,0.19047619047619047,0.2905322142857143,80.68793103448276,0.40932642487046633
592885,Breaking,532,0.4256198347107438,0.5743801652892562,0.29133858267716534,0.24485430000000002,80.26307692307692,0.40037593984962405
592885,Fastball,1049,0.226890756302521,0.773109243697479,0.35323383084577115,0.3466613133640553,82.58621700879765,0.5490943755958055
592885,Offspeed,172,0.29577464788732394,0.704225352112676,0.675,0.31951609302325584,81.62340425531916,0.3488372093023256
593428,Breaking,681,0.32806324110671936,0.6719367588932806,0.2755905511811024,0.277934985915493,80.29150326797385,0.42290748898678415
593428,Fastball,1110,0.13958333333333334,0.8604166666666666,0.3917910447761194,0.36547613815789476,85.97688311688312,0.5468468468468468
593428,Offspeed,223,0.3942307692307692,0.6057692307692308,0.15555555555555556,0.2051875918367347,79.52931034482758,0.3811659192825112
593871,Breaking,160,0.3392857142857143,0.6607142857142857,0.5151515151515151,0.27783219354838706,80.49166666666667,0.4125
593871,Fastball,330,0.14743589743589744,0.8525641025641025,0.14666666666666667,0.247561972972973,83.23968253968255,0.5333333333333333
593871,Offspeed,145,0.3287671232876712,0.6712328767123288,0.16666666666666666,0.17273841025641024,77.78444444444443,0.38620689655172413
595879,Breaking,240,0.3581081081081081,0.6418918918918919,0.2328767123287671,0.22219040298507461,79.0865168539326,0.37916666666666665
595879,Fastball,264,0.19047619047619047,0.8095238095238095,0.5,0.3418024426229508,82.04105263157896,0.49242424242424243
595879,Offspeed,74,0.3111111111111111,0.6888888888888889,0.4,0.19334782608695653,80.36666666666666,0.3918918918918919
595978,Breaking,246,0.3402061855670103,0.6597938144329897,0.22,0.21579603846153847,78.36896551724138,0.4024390243902439
595978,Fastball,484,0.1735159817351598,0.8264840182648402,0.46017699115044247,0.3064009844961241,80.72485207100591,0.53099173553719
595978,Offspeed,53,0.25925925925925924,0.7407407407407407,0.5,0.37385714285714294,83.1736842105263,0.41509433962264153
596019,Breaking,377,0.2893081761006289,0.7106918238993711,0.42424242424242425,0.33669325000000005,84.05957446808512,0.41909814323607425
596019,Fastball,814,0.20588235294117646,0.7941176470588236,0.3941176470588235,0.3730813894736842,86.38115942028986,0.515970515970516
596019,Offspeed,279,0.2620689655172414,0.7379310344827585,0.40298507462686567,0.2687428253968253,81.8178947368421,0.35125448028673834
596103,Breaking,59,0.3157894736842105,0.6842105263157895,0.4,0.17114285714285712,81.39090909090909,0.4745762711864407
596103,Fastball,190,0.19,0.81,0.28205128205128205,0.2662474782608696,82.92328767123287,0.5526315789473685
596103,Offspeed,65,0.5714285714285714,0.4285714285714286,0.13333333333333333,0.19476923076923078,69.24545454545455,0.3076923076923077
596115,Breaking,234,0.3816793893129771,0.6183206106870229,0.3194444444444444,0.19862889855072466,78.40657894736842,0.39316239316239315
596115,Fastball,402,0.24528301886792453,0.7547169811320755,0.39080459770114945,0.29998543023255814,83.75906040268457,0.5174129353233831
596115,Offspeed,80,0.40384615384615385,0.5961538461538461,0.18181818181818182,0.1968,83.67777777777776,0.325
596117,Breaking,65,0.4,0.6,0.23529411764705882,0.1909223125,79.01666666666667,0.3076923076923077
596117,Fastball,142,0.08333333333333333,0.9166666666666666,0.125,0.2769411785714286,81.40806451612902,0.5140845070422535
596142,Breaking,336,0.3157894736842105,0.6842105263157895,0.3448275862068966,0.2690784918032787,80.87857142857143,0.44345238095238093
596142,Fastball,488,0.15254237288135594,0.847457627118644,0.5471698113207547,0.4107458992248062,83.17755102040816,0.5368852459016393
596142,Offspeed,176,0.4444444444444444,0.5555555555555556,0.30303030303030304,0.24958305555555554,83.39117647058823,0.35795454545454547
596146,Breaking,108,0.3064516129032258,0.6935483870967742,0.3125,0.2457884571428571,82.15897435897435,0.39814814814814814
596146,Fastball,248,0.1810344827586207,0.8189655172413793,0.39622641509433965,0.3453896610169492,84.01758241758242,0.5645161290322581
596146,Offspeed,118,0.3,0.7,0.2413793103448276,0.1750123125,78.76341463414634,0.3389830508474576
600869,Breaking,50,0.5769230769230769,0.42307692307692313,0.0,0.2982838888888889,88.74,0.46
600869,Fastball,80,0.3488372093023256,0.6511627906976745,0.6875,0.11374999999999999,80.48148148148148,0.5875
602104,Breaking,97,0.2222222222222222,0.7777777777777778,0.68,0.42552103448275863,81.10857142857142,0.4536082474226804
602104,Fastball,161,0.20270270270270271,0.7972972972972973,0.14705882352941177,0.2608148823529412,85.25172413793103,0.5341614906832298
605137,Breaking,531,0.30612244897959184,0.6938775510204082,0.41904761904761906,0.32257532203389827,82.068125,0.4387947269303202
605137,Fastball,1065,0.19237749546279492,0.8076225045372051,0.444015444015444,0.3514110758122744,84.47065727699531,0.5211267605633803
